n_cyanos,co2,light,SucRatio,Nsample,a,mu,tau,a0
135, 13.713237458193978, 0.662207695652174, 0.6020066889632107, 10817, 1.4228267454519028, 2.3576319546021187, 0.165218499130136, 0.9999999999999999
960, 49.16438795986622, 0.7023414347826087, 0.8561872909698997, 13860, 0.48181800284984, 1.5620952840475728, 0.05428492652158128, 0.9703310397068567
85, 79.93331103678929, 0.6488297826086957, 0.7224080267558528, 12858, 11.293219697548807, 9.420439560406535, 0.9702204584016406, 0.9999999999999999
449, 70.23441137123746, 0.33110434782608694, 0.3812709030100334, 10197, 3.095136698495879, 4.059244034059136, 0.37007289679269106, 0.9999999999999999
503, 99.6655551839465, 0.9197325217391304, 0.6220735785953178, 13885, 2.625500238422693, 3.5820143134758227, 0.3793888014115384, 0.9999999999999999
747, 44.14771571906354, 0.9832776086956522, 0.07357859531772575, 13065, 2.315508730734391, 3.7999927198030594, 0.29674333189757346, 0.9999999999999999
670, 10.03434448160535, 0.7157193478260869, 0.7023411371237458, 416, 0.16778814054391722, 1.4420652543356491, 0.03074087808685774, 0.9859493786492116
15, 52.17439130434782, 0.876254304347826, 0.17391304347826086, 9291, 108.12353304858135, 82.53316361042125, 2.2230559659444493, 0.9999999999999999
45, 4.683227424749163, 0.18729178260869564, 0.16387959866220736, 8432, 3.1570339658396884, 4.305195240721167, 0.39548829610857483, 0.9999999999999999
977, 96.9899966555184, 0.6856190434782609, 0.5551839464882943, 8145, 1.4263957382705688, 2.562537055773708, 0.2196846872304785, 0.9999999999999999
737, 85.95331772575251, 0.7692309999999999, 0.48494983277591974, 12529, 1.9493524256926285, 3.322653157719997, 0.29817809919523136, 0.9999999999999999
496, 65.5521839464883, 0.6254184347826087, 0.6555183946488294, 13902, 1.7185322317068883, 2.8694854535283363, 0.2856315685304549, 0.9999999999999999
646, 78.59553177257524, 0.5484954347826086, 0.7959866220735785, 19671, 1.2683377495851624, 2.15124463973369, 0.1906036265355349, 0.9999999999999999
673, 96.9899966555184, 0.20735865217391303, 0.6588628762541806, 18753, 1.8760533499164265, 3.0572638875137943, 0.2923741990001902, 0.9999999999999999
813, 20.067688963210703, 0.14715804347826086, 0.3177257525083612, 12800, 0.5129972114053015, 1.9062275936730027, 0.042105894101319305, 0.9655300127043402
28, 89.96665551839466, 0.11371326086956521, 0.31438127090301005, 3554, 74.98021751406398, 55.90564476715357, 1.9785452041821636, 0.9999999999999999
947, 49.83327759197324, 0.17391386956521737, 0.8528428093645485, 12435, 0.5159168573029568, 1.6450430036658095, 0.039833279521564284, 0.955105714573148
660, 76.92330769230769, 0.16053595652173913, 0.13712374581939799, 5798, 3.987099756966237, 4.9902553670987055, 0.4352348799760348, 0.9999999999999999
586, 77.92664214046822, 0.515050652173913, 0.2040133779264214, 2679, 3.8519967531567985, 4.891534987262913, 0.42859633035638184, 0.9999999999999999
880, 93.9799933110368, 0.09030191304347826, 0.06688963210702341, 14726, 4.616510049734865, 5.610514944133742, 0.4764827488936954, 0.9999999999999999
145, 31.438812709030103, 0.24414791304347827, 0.15384615384615385, 5348, 7.108513051727612, 7.388148410286412, 0.6345343070512013, 0.9999999999999999
917, 0.001, 0.7257527826086956, 0.04013377926421405, 7551, 3.7660557585160405e-06, 0.0005388970357334977, 7.147835274023348e-06, 0.9999962340857175
302, 1.004334448160535, 0.5117061739130435, 0.6287625418060201, 14152, 0.0099338028217493, 5.6319743359829175, 0.03932457559776185, 0.9999999720126876
389, 99.33111036789298, 0.24749239130434783, 0.7224080267558528, 14660, 3.0401928674099454, 3.7639233008636754, 0.4034495679224312, 0.9999999999999999
285, 25.7532508361204, 0.5652178260869565, 0.34782608695652173, 10895, 1.8850140323921414, 3.2438794444563466, 0.27687412386683835, 0.9999999999999999
706, 1.3387792642140466, 0.22742552173913042, 0.2909698996655518, 14907, 0.02691224212573223, 6.7580799396795985, 0.03304814209345343, 0.99999993928751
372, 72.90996989966555, 0.31772643478260865, 0.451505016722408, 5666, 3.4804279575568424, 4.290586419344731, 0.4102867189042848, 0.9999999999999999
5, 45.15105016722407, 0.24414791304347827, 0.1605351170568562, 461, 106.3222326170304, 80.73723357723219, 2.220666826709288, 0.9999999999999999
623, 93.31110367892977, 0.07023504347826086, 0.5083612040133779, 3329, 2.281893501495019, 3.463774699478115, 0.3197512659479307, 0.9999999999999999
990, 23.077692307692306, 0.6321073913043479, 0.8963210702341138, 16009, 0.2083691649331362, 1.6093467590062234, 0.040826261474876516, 0.9875993714686409
436, 63.21107023411371, 0.6254184347826087, 0.46822742474916385, 15030, 2.351934051889926, 3.562543386815314, 0.338632982187502, 0.9999999999999999
700, 75.91997324414716, 0.3578601739130434, 0.411371237458194, 718, 1.996568831959081, 3.3247888217931902, 0.2810062020205172, 0.9999999999999999
125, 79.93331103678929, 0.5551843913043478, 0.010033444816053512, 7341, 33.89847751396685, 28.201648553011196, 1.4154033301376268, 0.9999999999999999
573, 77.2577525083612, 0.6086960434782609, 0.9130434782608696, 366, 1.2501157784683095, 2.154255737407259, 0.1934081356059354, 0.9999999999999999
997, 86.62220735785954, 0.7056859130434783, 0.22073578595317725, 16168, 2.233594516005675, 3.6074119872326564, 0.3028793046311409, 0.9999999999999999
884, 74.91663879598661, 0.9130435652173914, 0.22408026755852842, 14094, 2.2883432956843417, 3.6396278954504466, 0.29862453228166785, 0.9999999999999999
245, 99.6655551839465, 0.3846159999999999, 0.7625418060200668, 18735, 4.574672030485549, 4.824128392197235, 0.5889337851794159, 0.9999999999999999
145, 18.061020066889633, 0.7123748695652173, 0.4214046822742475, 7435, 2.2148227131856855, 3.5808224736903815, 0.33765603404470623, 0.9999999999999999
88, 10.368789297658862, 0.26755926086956516, 0.4916387959866221, 6034, 1.8985528475084936, 3.236377452835992, 0.2974786409817848, 0.9999999999999999
439, 56.187729096989955, 0.3411377826086956, 0.7090301003344481, 5415, 1.5565221845812989, 2.559410714267722, 0.2353780427226651, 0.9999999999999999
392, 99.33111036789298, 0.6321073913043479, 0.45484949832775917, 15940, 4.518210343127721, 5.130014344609552, 0.5017564826968097, 0.9999999999999999
713, 36.12104013377926, 0.9899665652173913, 0.8862876254180602, 16310, 0.4792076728356815, 1.6245321665515238, 0.04429978037249431, 0.962649476943141
209, 49.83327759197324, 0.5986626086956522, 0.35785953177257523, 9684, 4.921877737611734, 5.553623074570545, 0.5371614960189008, 0.9999999999999999
473, 18.061020066889633, 0.49832826086956516, 0.7725752508361203, 3320, 0.3985342129275078, 1.6786669575836426, 0.0679685593411188, 0.9905241774773685
245, 83.61220401337793, 0.1638804347826087, 0.2608695652173913, 8837, 8.660022374979457, 8.379428064915416, 0.7608536727370026, 0.9999999999999999
827, 88.6288762541806, 0.020067869565217392, 0.6488294314381271, 14212, 1.3851544770396824, 2.3359920682264197, 0.22323303413973905, 0.9999999999999999
356, 56.52217391304347, 0.23411447826086954, 0.12709030100334448, 10178, 5.509291859447599, 6.27931087143701, 0.5557735349742527, 0.9999999999999999
459, 58.86328762541806, 0.3846159999999999, 0.9832775919732442, 18052, 1.006894972672954, 1.7652975494469392, 0.14190112837874738, 0.9999999999999999
523, 44.816605351170566, 0.9598662608695653, 0.056856187290969896, 5040, 3.8395705206676083, 5.027134039604377, 0.425822007346867, 0.9999999999999999
35, 99.33111036789298, 0.27759269565217387, 0.2709030100334448, 17240, 70.85304602000943, 52.98152851881923, 1.9749950861525407, 0.9999999999999999
8, 83.27775919732441, 0.5284285652173913, 0.9364548494983278, 14365, 42.17913851776691, 28.373176023965552, 2.0335513612495277, 0.9999999999999999
269, 64.88329431438127, 0.7357862173913043, 0.7290969899665551, 10698, 2.77459944077073, 3.608243985867879, 0.3802233959638175, 0.9999999999999999
12, 5.017672240802676, 0.46822795652173904, 0.68561872909699, 2159, 4.66964756498174, 5.052888048718329, 0.672289152840939, 0.9999999999999999
837, 48.495498327759194, 0.284281652173913, 0.7558528428093645, 11882, 0.5941681102691357, 1.534170365261508, 0.02533462588955436, 0.9483395658945223
590, 2.6765585284280933, 0.8361205652173913, 0.5351170568561873, 2946, 0.04406829448454757, 3.1889208473103903, 0.051340867880493225, 0.9999999999999999
820, 60.86995652173913, 0.9130435652173914, 0.7023411371237458, 16647, 0.8242845193589441, 1.8201060759961454, 0.11775550745942058, 0.9954379607838542
543, 2.3421137123745814, 0.33779330434782606, 0.07692307692307693, 11021, 0.17461079109305366, 1.7874570000124035, 0.03511520093367782, 0.9911437147335342
964, 37.793264214046815, 0.5317730434782608, 0.7491638795986622, 19112, 0.4075577114560415, 1.5569259081245, 0.041282864760411854, 0.9731967783815262
830, 12.04101337792642, 0.5919736521739131, 0.4882943143812709, 18316, 0.2631528158654064, 1.8405505872668746, 0.04074781251808213, 0.9838525057215899
389, 98.32777591973245, 0.35451569565217383, 0.46822742474916385, 17546, 4.406367423508932, 5.003065667092027, 0.496006741682412, 0.9999999999999999
416, 23.74658193979933, 0.4548500434782608, 0.16722408026755853, 842, 1.7555173605139724, 3.2333485731236244, 0.2640883189312023, 0.9999999999999999
727, 18.061020066889633, 0.7023414347826087, 0.2608695652173913, 17750, 0.5296011045773177, 1.7673272461444316, 0.06789128788233026, 0.978038575685631
997, 7.6932307692307695, 0.846154, 0.27759197324414714, 12027, 0.19811611690672015, 1.935022146000657, 0.02791490586944987, 0.9864436115588672
18, 54.18106020066889, 0.4615389999999999, 0.44816053511705684, 7810, 54.28616819853585, 39.567631131965385, 1.9750229535263162, 0.9999999999999999
453, 31.77325752508361, 0.7424751739130434, 0.3210702341137124, 12233, 1.5657947029843293, 2.839535324554796, 0.23270294695944516, 0.9999999999999999
275, 67.22440802675585, 0.9765886521739131, 0.05351170568561873, 11305, 11.067307172470088, 10.711592065926785, 0.821462678096683, 0.9999999999999999
5, 28.09436454849498, 0.24749239130434783, 0.20066889632107024, 5264, 91.10532586190396, 67.25005950852045, 2.166524767739426, 0.9999999999999999
723, 18.39546488294314, 0.9966555217391304, 0.39464882943143814, 5345, 0.4626920436845803, 1.9148375139227785, 0.05657139646533573, 0.9716566933588378
396, 94.3144381270903, 0.5183951304347826, 0.391304347826087, 13714, 4.687471280074926, 5.341218719541664, 0.517113268924506, 0.9999999999999999
630, 98.99666555183947, 0.1638804347826087, 0.19732441471571907, 19700, 4.695000991709492, 5.534920930465396, 0.5067541609209172, 0.9999999999999999
453, 34.78326086956521, 0.3244153913043478, 0.10033444816053512, 5112, 2.871088735195005, 4.144279783254003, 0.3414315206275683, 0.9999999999999999
683, 49.83327759197324, 0.5484954347826086, 0.16387959866220736, 12103, 2.292377650643652, 3.720352159577931, 0.29011849100256126, 0.9999999999999999
967, 70.23441137123746, 0.4214052608695652, 0.3712374581939799, 11444, 1.4597557798318173, 2.732969144250404, 0.21813323261518397, 0.9999999999999999
486, 57.19106354515049, 0.016723391304347825, 0.08695652173913043, 13420, 4.638723693799172, 5.529582355125264, 0.5183652149809534, 0.9999999999999999
152, 66.88996321070235, 0.3344488260869565, 0.9331103678929766, 2283, 4.206960168387113, 4.380665395510454, 0.5404409157195982, 0.9999999999999999
439, 21.40546822742475, 0.9364549130434783, 0.5919732441471572, 7264, 0.6306476470205782, 1.7275785508165855, 0.008800374252652855, 0.9229595862977982
904, 63.21107023411371, 0.6889635217391304, 0.0903010033444816, 7935, 2.640436460843434, 4.068690425348218, 0.3313983885102776, 0.9999999999999999
312, 62.8766254180602, 0.8026757826086957, 0.6822742474916388, 387, 2.4563168988071507, 3.45907634021838, 0.3453098143186324, 0.9999999999999999
693, 33.44548160535117, 0.9565217826086957, 0.6287625418060201, 15137, 0.5524536768121413, 1.677087516105711, 0.06693348718358624, 0.9801002252624804
516, 73.91330434782608, 0.6187294782608697, 0.43812709030100333, 7802, 2.5321777791990026, 3.643957087450446, 0.3408598091088243, 0.9999999999999999
606, 52.843280936454846, 0.9598662608695653, 0.0033444816053511705, 14041, 4.722313789861424, 5.815806811627446, 0.46503492048448897, 0.9999999999999999
877, 34.11437123745819, 0.27759269565217387, 0.4882943143812709, 19991, 0.6097284385043154, 1.836206972918349, 0.03337585878707215, 0.9467915679301986
566, 31.10436789297659, 0.7926423478260869, 0.22742474916387959, 11193, 1.4935363145156386, 2.7591388829351713, 0.1980144341616624, 0.9999999999999999
342, 6.021006688963211, 0.414716304347826, 0.9096989966555185, 10678, 0.1678065607500084, 1.5588233280642658, 0.05022681418888052, 0.998873538227478
590, 22.743247491638794, 0.49498378260869563, 0.9632107023411371, 6627, 0.3330562605147985, 1.5788520694060968, 0.047146246579353436, 0.9805364822772183
209, 52.843280936454846, 0.9632107391304348, 0.9531772575250836, 7378, 2.178009424954088, 3.081033505626833, 0.3353827528835825, 0.9999999999999999
884, 19.39879933110368, 0.21739208695652174, 0.10033444816053512, 4989, 0.7276016104054829, 1.860054057693898, 0.047758531663992576, 0.956919577782296
252, 32.44214715719063, 0.515050652173913, 0.6053511705685619, 8953, 1.798462113487878, 2.9999581941549653, 0.3068844839845148, 0.9999999999999999
42, 62.54218060200669, 0.27090373913043475, 0.44816053511705684, 1288, 26.862410147959526, 20.893641120962236, 1.4396114531280126, 0.9999999999999999
747, 75.25108361204013, 0.19732521739130435, 0.13712374581939799, 7663, 3.4636238199432023, 4.578228562416858, 0.39531279485437787, 0.9999999999999999
132, 35.452150501672236, 0.43478317391304344, 0.3879598662207358, 7397, 5.246042381736864, 5.689089371813977, 0.5841493867310076, 0.9999999999999999
850, 60.86995652173913, 0.006689956521739131, 0.9264214046822743, 18534, 0.599253326628272, 1.5234746860581876, 0.049198126948183596, 0.9584932351718208
546, 88.96332107023412, 0.32775986956521735, 0.03678929765886287, 8120, 7.763912757642621, 8.099989212159814, 0.6793227678860442, 0.9999999999999999
519, 29.766588628762538, 0.5083616956521739, 0.8896321070234114, 16769, 0.5079892130767273, 1.5113655202869902, 0.03751270079928435, 0.9602931994500247
947, 37.4588193979933, 0.7123748695652173, 0.725752508361204, 3003, 0.4543237299285668, 1.6080260705755147, 0.029486544881812203, 0.9628430688300672
349, 96.32110702341137, 0.8361205652173913, 0.35785953177257523, 254, 5.631436414070012, 6.08481750055968, 0.5976642694446364, 0.9999999999999999
503, 90.63554515050168, 0.37123808695652166, 0.7123745819397993, 19787, 2.1361992521215654, 3.165774337410019, 0.32136019322971576, 0.9999999999999999
874, 18.061020066889633, 0.8628763913043478, 0.705685618729097, 17952, 0.25523441153744464, 1.743339449327326, 0.04214135366365874, 0.9827673422223403
175, 0.3354448160535117, 0.284281652173913, 0.4080267558528428, 15716, 3.7660557585160405e-06, 0.0005388970357334977, 7.147835274023348e-06, 0.9999962340857175
299, 28.09436454849498, 0.5886291739130436, 0.5351170568561873, 5987, 1.4387170566210736, 2.559315564872166, 0.21630651513208204, 0.9999999999999999
28, 93.64554849498329, 0.21070313043478262, 0.8260869565217391, 13136, 35.328884931766076, 24.513529446629658, 1.7678122716650377, 0.9999999999999999
192, 59.8666220735786, 0.33110434782608694, 0.24414715719063546, 320, 8.339839815583444, 8.200985041425877, 0.6936608071483458, 0.9999999999999999
700, 77.59219732441471, 0.39799391304347825, 0.5752508361204013, 19254, 1.6178879954234398, 2.7792690585781554, 0.2555306682659541, 0.9999999999999999
590, 47.82660869565217, 0.31772643478260865, 0.1605351170568562, 9375, 2.5401053399231444, 3.9140083467593225, 0.30982379798352594, 0.9999999999999999
175, 47.157719063545144, 0.5317730434782608, 0.7491638795986622, 17796, 3.041625469252272, 3.737663382015981, 0.4210710214374611, 0.9999999999999999
660, 66.88996321070235, 0.7558530869565216, 0.36454849498327757, 15472, 2.0479573196408327, 3.3649089732924753, 0.2857865937876285, 0.9999999999999999
252, 43.478826086956516, 0.946488347826087, 0.6889632107023411, 11109, 2.120039169462337, 3.124238683436262, 0.30672830511419497, 0.9999999999999999
930, 95.65221739130435, 0.0033454782608695654, 0.13043478260869565, 4248, 3.585934066594432, 4.2746729084707455, 0.44278992657862953, 0.9999999999999999
299, 22.408802675585285, 0.43478317391304344, 0.16387959866220736, 11983, 2.295250842683606, 3.674146774701831, 0.29492360575838367, 0.9999999999999999
115, 44.14771571906354, 0.7525086086956522, 0.17391304347826086, 16406, 12.036467652603777, 11.179756628358684, 0.8591428963516641, 0.9999999999999999
680, 68.89663210702341, 0.515050652173913, 0.7290969899665551, 10548, 1.1239750997725622, 1.9962551250295164, 0.16500329933281488, 0.9999999999999999
529, 88.6288762541806, 0.10033534782608695, 0.9565217391304348, 11864, 1.5413882532590861, 2.462123128028407, 0.25949238428017257, 0.9999999999999999
319, 60.86995652173913, 0.9130435652173914, 0.7023411371237458, 16646, 2.280064233821964, 3.3153260044627957, 0.34776235908467135, 0.9999999999999999
142, 76.58886287625417, 0.7391306956521738, 0.1906354515050167, 12357, 16.381548131038723, 14.316236144527885, 1.0403937494831252, 0.9999999999999999
409, 56.85661872909698, 0.5652178260869565, 0.27759197324414714, 15225, 3.3758670956743186, 4.421298459382268, 0.4039567882088975, 0.9999999999999999
189, 75.58552842809364, 0.040134739130434784, 0.5150501672240803, 15978, 6.454647967242567, 6.3643789755660976, 0.6345288507964066, 0.9999999999999999
590, 74.24774916387959, 0.06020160869565217, 0.42474916387959866, 8537, 2.256944069228253, 3.5053047159873927, 0.32564627997901924, 0.9999999999999999
559, 94.3144381270903, 0.745819652173913, 0.4882943143812709, 13889, 2.6953547181554027, 3.714501880533534, 0.3612338698654754, 0.9999999999999999
443, 92.30776923076924, 0.4113718260869565, 0.0033444816053511705, 6162, 11.436134648343577, 11.037791214367964, 0.8279203103927048, 0.9999999999999999
807, 50.50216722408026, 0.030101304347826086, 0.27759197324414714, 12622, 1.5074480109847925, 2.8703506788956323, 0.24094524203032894, 0.9999999999999999
92, 0.3354448160535117, 0.21070313043478262, 0.06020066889632107, 17391, 0.14131082761689245, 2.302638066562475, 0.05022281573618037, 0.9999999999999999
573, 83.27775919732441, 0.2943150869565217, 0.6622073578595318, 18823, 1.8297849383434073, 3.064640826322943, 0.2976022579958743, 0.9999999999999999
72, 53.512170568561864, 0.06354608695652174, 0.30434782608695654, 6536, 17.364185295078762, 14.571070631780655, 1.1520333451454745, 0.9999999999999999
402, 27.75991973244147, 0.6555187391304348, 0.5953177257525084, 14648, 0.8908036458408607, 1.9730772351774561, 0.13804170356193124, 0.9999999999999999
884, 11.372123745819396, 0.23745895652173912, 0.8795986622073578, 2708, 0.09566094195651516, 1.4054946035324283, 0.05086976421917882, 0.9982331600402343
536, 44.48216053511705, 0.1906362608695652, 0.6387959866220736, 18462, 1.0227639634162913, 1.8877375990173733, 0.13272170666922478, 0.9999999999999999
907, 51.5055016722408, 0.3411377826086956, 0.7157190635451505, 9499, 0.6496569502126252, 1.7021888935454217, 0.002792108858777392, 0.9160259366293211
910, 51.83994648829431, 0.8896322173913044, 0.9632107023411371, 5211, 0.5021333577509751, 1.6560911017904936, 0.046016991114548614, 0.9649626038543743
155, 5.017672240802676, 0.4548500434782608, 0.7792642140468227, 3497, 0.36891725004917103, 1.8271197474375978, 0.05160927434194526, 0.9730436513661841
52, 35.78659531772575, 0.6020070869565218, 0.21070234113712374, 3995, 19.61523361945103, 16.587385644404435, 1.1515205630237808, 0.9999999999999999
463, 12.709903010033443, 0.8227426521739131, 0.4214046822742475, 10418, 0.4750942823923506, 1.5980798494381885, 0.028680117113014127, 0.9526158926177989
312, 41.13771237458194, 0.39130495652173913, 0.22073578595317725, 11424, 3.671841841447373, 4.675883360506258, 0.3974713369178393, 0.9999999999999999
275, 4.683227424749163, 0.414716304347826, 0.16722408026755853, 17317, 0.5607566649331104, 1.946363842275538, 0.01480865881495888, 0.9411341500932067
827, 34.4488160535117, 0.43143869565217385, 0.6989966555183946, 6521, 0.4730319485378375, 1.5546555035394432, 0.027468379083783252, 0.9587111256589093
954, 27.091030100334446, 0.3244153913043478, 0.26755852842809363, 6624, 0.634303959808074, 1.7431461031080664, 0.048032714781675034, 0.956993637147842
392, 73.24441471571906, 0.6454853043478261, 0.7090301003344481, 19423, 2.189860317950187, 3.2458233427188654, 0.34258084987719495, 0.9999999999999999
436, 36.78992976588628, 0.9565217826086957, 0.22073578595317725, 6594, 2.1821341448250076, 3.518288625322214, 0.2874269139263727, 0.9999999999999999
92, 70.23441137123746, 0.14046908695652172, 0.6521739130434783, 3818, 10.34649059189154, 8.907157132908791, 0.8536500126340197, 0.9999999999999999
723, 53.17772575250835, 0.8026757826086957, 0.20066889632107024, 13232, 2.0575858802063687, 3.5949807601813224, 0.29052850487751436, 0.9999999999999999
302, 1.004334448160535, 0.5117061739130435, 0.12709030100334448, 14153, 0.12681622427004338, 2.730003513970079, 0.03714524309433681, 0.9990149378714935
112, 4.683227424749163, 0.6421408260869566, 0.6321070234113713, 18098, 0.5397749719693986, 1.593402210185534, 5.674638327955341e-13, 0.9334968250552359
255, 91.97332441471572, 0.1906362608695652, 0.05351170568561873, 11208, 16.096922757704682, 14.464110547480276, 1.0206848394416774, 0.9999999999999999
32, 45.819939799331095, 0.29765956521739123, 0.7090301003344481, 9188, 17.862931541425866, 13.716071200248399, 1.2522559568343272, 0.9999999999999999
149, 96.9899966555184, 0.6521742608695652, 0.9331103678929766, 8959, 6.0451477374458715, 5.611862958937406, 0.6764254890435032, 0.9999999999999999
112, 28.763254180602004, 0.7692309999999999, 0.09364548494983277, 10156, 10.240511505228174, 9.967669265818559, 0.7857638628323276, 0.9999999999999999
255, 53.846615384615376, 0.916388043478261, 0.24414715719063546, 8615, 5.474255376308342, 6.083125793889254, 0.5466084063382912, 0.9999999999999999
195, 72.90996989966555, 0.3110374782608695, 0.47157190635451507, 8205, 6.348283085068015, 6.421922297166543, 0.6312888391910916, 0.9999999999999999
88, 50.50216722408026, 0.8428095217391305, 0.9665551839464883, 3183, 5.197188457754908, 5.073693870315097, 0.6399457855912493, 0.9999999999999999
85, 27.091030100334446, 0.8327760869565217, 0.0903010033444816, 10659, 12.516562495168344, 11.717848652353394, 0.9029398669836175, 0.9999999999999999
149, 31.10436789297659, 0.13043565217391304, 0.6889632107023411, 19284, 2.5717941425854223, 3.4648025943341993, 0.33914849304972483, 0.9999999999999999
175, 88.29443143812709, 0.9632107391304348, 0.3210702341137124, 19650, 11.369996193510344, 10.35566775049599, 0.9097553289024382, 0.9999999999999999
486, 74.58219397993311, 0.49163930434782604, 0.33444816053511706, 12142, 3.310360667795184, 4.251082170161554, 0.37954990480556927, 0.9999999999999999
519, 30.435478260869566, 0.4080273478260869, 0.21739130434782608, 12620, 1.6384573836862055, 3.100147022921947, 0.24928178377064955, 0.9999999999999999
239, 91.97332441471572, 0.18394730434782608, 0.7558528428093645, 10126, 4.5093842342605095, 4.754922553683463, 0.5281903558440632, 0.9999999999999999
142, 76.58886287625417, 0.23745895652173912, 0.6923076923076923, 12359, 6.709488592024054, 6.325888225748948, 0.6862641953046725, 0.9999999999999999
566, 62.207735785953176, 0.7625420434782608, 0.5083612040133779, 19631, 1.8206600601640008, 3.1414970490342626, 0.29088056570426346, 0.9999999999999999
823, 55.85328428093644, 0.11371326086956521, 0.4648829431438127, 19987, 1.0732729699753554, 2.07352628986217, 0.14090227216484003, 0.9999999999999999
833, 11.706568561872908, 1e-06, 0.6989966555183946, 19304, 3.7660557585160405e-06, 0.0005388970357334977, 7.147835274023348e-06, 0.9999962340857175
837, 48.16105351170568, 0.43478317391304344, 0.6053511705685619, 945, 0.7005111224287979, 1.720229484089234, 0.058951965931966374, 0.9614997071223308
954, 26.087695652173913, 0.03679026086956522, 0.8929765886287626, 6346, 0.2551738504475567, 1.6712379826262957, 0.06277639390417337, 0.9932741396983251
329, 94.98332775919732, 0.27090373913043475, 0.43478260869565216, 17910, 5.219372784175819, 5.6572207165401895, 0.567628809139466, 0.9999999999999999
790, 30.769923076923078, 0.8394650434782609, 0.5183946488294314, 6507, 0.5510129967027414, 1.7191088841302238, 0.051171277325174014, 0.9629933474214606
446, 100.0, 0.17391386956521737, 0.8528428093645485, 12433, 2.218588146458676, 3.1692319143815215, 0.34282118314654025, 0.9999999999999999
299, 22.743247491638794, 0.869565347826087, 0.5551839464882943, 588, 1.037533658622701, 1.9371699015132375, 0.10246968202547116, 0.9694675457664471
499, 22.408802675585285, 0.8394650434782609, 0.3277591973244147, 14518, 0.8427234597618013, 1.872175681075246, 0.08721020117322652, 0.9831395919704642
396, 94.3144381270903, 0.946488347826087, 0.2408026755852843, 2181, 6.246791365749309, 6.651821906145098, 0.6057569974645871, 0.9999999999999999
847, 78.26108695652174, 0.9765886521739131, 0.8862876254180602, 9455, 0.8308700015780264, 1.631140923564166, 0.07741156238249683, 0.9651076383142039
159, 81.93997993311037, 0.37458256521739125, 0.6120401337792643, 6575, 7.181791943053845, 6.7898659415995875, 0.6636075985876256, 0.9999999999999999
78, 46.48882943143812, 0.44147213043478256, 0.6120401337792643, 8814, 8.532948438307743, 7.736238264605025, 0.7989549059241897, 0.9999999999999999
419, 59.532177257525085, 0.8227426521739131, 0.5919732441471572, 7209, 1.9436189008097424, 3.1374391911477564, 0.29075607815938553, 0.9999999999999999
362, 27.42547491638796, 0.23745895652173912, 0.043478260869565216, 18276, 3.5488345260628575, 4.730255750331576, 0.3964258226172334, 0.9999999999999999
620, 16.388795986622075, 0.668896652173913, 0.6153846153846154, 17293, 0.3596639083364525, 1.7099939675120213, 0.03879473694989595, 0.9758573288047281
874, 69.23107692307693, 0.7826089130434782, 0.9531772575250836, 17335, 0.6257471107090111, 1.5049853346929394, 0.054388944861397684, 0.9670578708927225
783, 9.69989966555184, 0.14381356521739128, 0.10702341137123746, 11402, 0.42479093337797064, 1.80503195344314, 0.038036523964887325, 0.9711623061429935
703, 47.82660869565217, 0.4882948260869565, 0.5351170568561873, 8090, 0.9291604247618734, 1.9429951957758143, 0.13731989038784015, 0.9999999999999999
436, 69.23107692307693, 0.9498328260869565, 0.9297658862876255, 13525, 1.4777654146601604, 2.3861157933772525, 0.2477027444324687, 0.9999999999999999
265, 4.683227424749163, 0.08695743478260869, 0.5919732441471572, 17456, 0.25660324721959626, 1.9494117461023988, 0.05947931579906689, 0.992469206671773
967, 44.816605351170566, 0.15719147826086957, 0.0033444816053511705, 10561, 2.3835900166179864, 3.87942054368456, 0.29505863876467303, 0.9999999999999999
934, 68.89663210702341, 0.6755856086956522, 0.2909698996655518, 5900, 1.796308519394478, 3.2017014710800518, 0.25213088459775007, 0.9999999999999999
950, 36.78992976588628, 0.4481610869565217, 0.3377926421404682, 10854, 0.6845203258003948, 1.7274277735456247, 0.04341823368590893, 0.951390168397093
703, 1.3387792642140466, 0.23745895652173912, 0.8729096989966555, 19966, 3.7660557585160405e-06, 0.0005388970357334977, 7.147835274023348e-06, 0.9999962340857175
833, 72.90996989966555, 0.6454853043478261, 0.16722408026755853, 7394, 2.666269520483346, 3.9633918726168376, 0.3308799382762297, 0.9999999999999999
412, 92.64221404682274, 0.3110374782608695, 0.0, 13301, 12.299185508613439, 11.719016894439932, 0.869233658569194, 0.9999999999999999
118, 16.388795986622075, 0.515050652173913, 0.862876254180602, 1449, 1.3140654798684501, 2.1892865367149343, 0.17873541175653804, 0.9999999999999999
753, 20.402133779264215, 0.2943150869565217, 0.7625418060200668, 8762, 0.2762201336216859, 1.5134549084681468, 0.04608992616317342, 0.9854246235253905
894, 35.452150501672236, 0.9899665652173913, 0.6923076923076923, 14011, 0.45910365315959806, 1.6128463678152203, 0.03786241122282119, 0.9648917718841303
536, 7.024341137123745, 0.8662208695652174, 0.34782608695652173, 2174, 0.2664626629415786, 1.8238810161417347, 0.04562117663937897, 0.9891512916719669
316, 81.27109030100334, 0.19732521739130435, 0.8160535117056856, 19839, 2.659527187527141, 3.4544065077630557, 0.39821770608770385, 0.9999999999999999
496, 80.26775585284281, 0.29765956521739123, 0.10367892976588629, 1265, 6.086844196851552, 6.699710726629517, 0.5677852535030177, 0.9999999999999999
